article_id,count,language,publisher,full_text,headline,detected_locations,detected_persons
1897,0,Telugu,pqr,"You can manage your notification subscription by clicking on the icon

 To start receiving timely alerts, as shown below click on the Green “lock” icon next to the address bar

 Click it and Unblock the Notifications

 Close X

 Close X

 To Start receiving timely alerts please follow the below steps:

 Time Settings

 Dont send alerts during

 to

 Done

 By Russell Greaves

 omnisport-MyKhel Team

 Arsenal lost Shkodran Mustafi to injury in the 2-1 FA Cup win over Bournemouth, during which several young players impressed Mikel Arteta.

 London, January 28: Mikel Arteta was proud of his young Gunners after Arsenal secured an FA Cup fifth-round spot with a win over Bournemouth.

 The visitors, 13-time winners of the competition, secured a 2-1 triumph at the Vitality Stadium with Bukayo Saka and Eddie Nketiah on target before substitute Sam Surridge grabbed a late consolation in an otherwise one-sided tie.

 Arsenals two goalscorers were the standout performers in a youthful line-up on a night when Artetas defensive options were further depleted by a serious-looking injury for Shkodran Mustafi.

 Bournemouth 1-2 Arsenal: Gunners set up Portsmouth 5th round FA Cup clash

 Arteta, while pleased with Mondays display, admitted the club would need to dip into the transfer market to bolster his squad, with a fifth-round trip to Portsmouth added to their schedule.

 Very pleased. Its always tough to come here and win, weve done it with a young team as well, the Gunners boss told BBC Sport.

 I have a lot of faith in them. I think they are developing really well. They are willing and hungry and will only get better.

 We analyse opponents and try to generate situations that are favourable for our players.

 I was worried with their history in the last few weeks we would concede in the last few minutes.

 Our history with this cup is massive for the club. We need to take it step by step.

 On the injury to Mustafi and his hopes to bring in reinforcements, Arteta added: We will have to assess him but when Mustafi has to come off, normally it is not good.

 We are in the market. We are looking for some things with the resources we have and we will tell you when we have more news.

 Opposite number Eddie Howe conceded his side lost the tactical battle and did not work hard enough without the ball to match their visitors.

 There were tactical problems for us, said the Cherries manager. We changed system a couple of times but we werent ourselves out of possession.

 We were second in the battles. Against quality teams that is what you have to master.

 Get breaking news alerts.

 Allow Notifications

 You have already subscribed

 Story first published: Tuesday, January 28, 2020,  4:50 [IST]

 Follow Us on Social

 Feb 19 2020, Wed - 01:30 AM (IST)

 Feb 19 2020, Wed - 01:30 AM (IST)

 Feb 20 2020, Thu - 01:30 AM (IST)

 Jan 30 2020, Thu - 01:15 AM (IST)

 Feb 01 2020, Sat - 06:00 PM (IST)

 Feb 01 2020, Sat - 08:30 PM (IST)

 Jan 29 2020, Wed - 07:30 PM (IST)

 Jan 30 2020, Thu - 07:30 PM (IST)

 Jan 31 2020, Fri - 07:30 PM (IST)

 Feb 01 2020, Sat - 01:00 AM (IST)

 Feb 01 2020, Sat - 08:00 PM (IST)

 Feb 01 2020, Sat - 08:00 PM (IST)

 Feb 01 2020, Sat - 05:30 PM (IST)

 Feb 01 2020, Sat - 08:30 PM (IST)

 Feb 01 2020, Sat - 11:00 PM (IST)

 Feb 01 2020, Sat - 07:30 PM (IST)

 Feb 01 2020, Sat - 10:30 PM (IST)

 Feb 02 2020, Sun - 01:15 AM (IST)

 Nov 03 2019, Sun - 12:30 AM (IST)

 Nov 03 2019, Sun - 12:30 AM (IST)

 Dec 15 2019, Sun - 07:30 PM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Jan 24 2020, Fri - 01:30 AM (IST)

 Jan 23 2020, Thu - 01:45 AM (IST)

 Jan 23 2020, Thu - 01:00 AM (IST)

 Jan 27 2020, Mon - 07:30 PM (IST)

 Jan 25 2020, Sat - 07:30 PM (IST)

 Jan 24 2020, Fri - 07:30 PM (IST)

 Oct 28 2017, Sat - 08:00 PM (IST)

 Oct 28 2017, Sat - 05:00 PM (IST)

 Oct 25 2017, Wed - 05:00 PM (IST)

 Jan 26 2020, Sun - 10:30 PM (IST)

 Jan 26 2020, Sun - 08:00 PM (IST)

 Jan 25 2020, Sat - 11:00 PM (IST)

 Jan 27 2020, Mon - 01:30 AM (IST)

 Jan 26 2020, Sun - 11:00 PM (IST)

 Jan 26 2020, Sun - 08:30 PM (IST)

 Jan 27 2020, Mon - 01:15 AM (IST)

 Jan 26 2020, Sun - 10:30 PM (IST)

 Jan 26 2020, Sun - 07:30 PM (IST)

 Jul 15 2018, Sun - 08:30 PM (IST)

 Jul 14 2018, Sat - 07:30 PM (IST)

 Jul 11 2018, Wed - 11:30 PM (IST)

 Jan 27 2020, Mon - 01:30 AM (IST)

 Jan 26 2020, Sun - 09:30 PM (IST)

 Jan 26 2020, Sun - 07:30 PM (IST)

 We use cookies to ensure that we give you the best experience on our website. This includes cookies from third party social media websites and ad networks. Such third party cookies may track your use on Mykhel sites for better rendering. Our partners use cookies to ensure we show you advertising that is relevant to you. If you continue without changing your settings, well assume that you are happy to receive all cookies on Mykhel website. However, you can change your cookie settings at any time.

",Artetas Arsenal pride tempered by need for reinforcements after Mustafi blow,New York,Kanye West
1898,0,English,abc,"Lakers legend Bryant, 41, and his 13-year-old daughter Gianna were killed in a helicopter crash on Sunday, along with seven others in Calabasas, California.

 Sunday and Mondays games have gone ahead as tributes continue to pour in for the five-time champion and 2008 MVP, who spent his entire 20-year career with the Lakers.

 However, Tuesdays blockbuster clash at Staples Center will be rescheduled at a later date, with Los Angeles reeling following Bryants sudden death.

 The following has been released by the NBA pic.twitter.com/NgrEP2qpDi

 The decision was made out of respect for the Lakers organisation, which is deeply grieving the tragic loss of Lakers legend Kobe Bryant, his daughter Gianna and seven other people in a helicopter crash on Sunday, the NBA said in a statement.

 Bryant, who entered the league with the Lakers in 1996, is regarded as one of the all-time greats following a career spanning two decades at Staples Center.

 An 18-time All-Star and two-time Finals MVP, Bryant won a pair of Olympic gold medals, helping United States to glory in 2008 and 2012.

 LeBron James and the Lakers (36-10) top the Western Conference, ahead of the Utah Jazz and Kawhi Leonards third-placed Clippers (33-14).

 Get breaking news alerts.

 Allow Notifications

 You have already subscribed

",Kobe Bryant dead: Lakers-Clippers clash postponed by NBA,Boston,Saurav Ghosal
1899,0,Telugu,pqr,"Du Plessis appeared to bump into Buttler while exchanging words with Broad on the fourth afternoon of the fourth Test, which England won by 191 runs.

 The incident happened as Du Plessis and Rassie van der Dussen were frustrating England during a 92-run partnership on a hot afternoon. The England players seemed to be getting annoyed at Du Plessis habit of picking up the ball after playing a defensive shot.

 After a throw from Sam Curran hit his pads, there were some heated words and Du Plessis appeared to walk into Buttler. Thats part of my character, said Du Plessis on Monday.

 If you go back youll find Im always involved in a little bit of something in a game, trying to show that fight as a leader of the team to show you dont stand back to opposition.

 Its not like Im looking for it but if it comes across my way I wont back down. So that was just him (Broad) saying something to me and me saying something back. I dont think either Jos or myself knew we touched each other, said Du Plessis, who is under pressure after a poor run of form.

 It was just myself and Broady having a go at each other at that stage and it was him trying to get between me and him. There was no malicious intent. England captain Joe Root said he thought the incident was absolute nothing and that at the time he was worried that it would make Du Plessis more determined.

 I thought Faf was using it to get himself going and my worry was that it was going to work in his favour, he said. It was absolute handbags.

 A miserable series for Du Plessis was completed after the close of play on Monday when South Africa were fined 60 percent of their match fee and deducted six World Test Championship points.

 Get breaking news alerts.

 Allow Notifications

 You have already subscribed

","South Africa vs England: Du Plessis, Root play down on-field incident",New York,Sara Ali Khan
1900,0,English,xyz,"Kenin moved through to a maiden grand slam semi via Tuesdays 6-4 6-4 victory over unseeded Tunisian Jabeur on Rod Laver Arena.

 Next up for American 14th seed Kenin is world number one Ash Barty, who defeated last years Australian Open runner-up Petra Kvitova.

 Both unheralded women were featuring in their first grand slam quarter-final after dazzling at Melbourne Park.

 🇺🇸 Semis for Sonya 🇺🇸@SofiaKenin advances to a first career Grand Slam final four downing Jabeur 6-4 6-4.#AusOpen | #AO2020 pic.twitter.com/NmMLbx1lhF

 Kenin upstaged 15-year-old sensation and fellow American Coco Gauff in the fourth round, while Jabeur became the first Arab woman through to the quarters of a major after beating giant-slaying seed Wang Qiang.

 The first set saw contrasting approaches – the variety on Jabeurs racquet resulting in 18 unforced errors and 17 winners compared to Kenins five unforced errors and eight winners.

 Kenin and Jabeur both had break point chances, but a break of serve in the seventh game saw the former move ahead 4-3 and it was a lead that she never relinquished.

 Jabeur saved five set points, however, Kenin – who had won the previous two meetings between the pair – eventually closed it out after 44 minutes thanks to another unforced error from her opponent.

 Kenin took control after a tricky start to the second set, Jabeur unable to maintain her fierce performance on centre court.

 Just like the first set, Kenin – yet to face a seed in Melbourne – broke in the seventh game and never looked back en route to the final four.

 STATISTICAL BREAKDOWN

 Sofia Kenin [14] bt Ons Jabeur 6-4 6-4

 WINNERS/UNFORCED ERRORS

 Kenin – 14/16

 Jabeur – 34/36

 ACES/DOUBLE FAULTS

 Kenin – 0/3

 Jabeur – 5/1

 BREAK POINTS WON

 Kenin – 3/9

 Jabeur – 1/7

 FIRST SERVE PERCENTAGE

 Kenin – 72

 Jabeur – 57

 PERCENTAGE OF POINTS WON ON FIRST/SECOND SERVE

 Kenin – 64/55

 Jabeur – 72/37

 TOTAL POINTS

 Kenin – 75

 Jabeur – 66

 Get breaking news alerts.

 Allow Notifications

 You have already subscribed

",Australian Open 2020: Kenin soars into maiden grand slam semi-final,Manhattan,Saurav Ghosal
1901,0,Tamil ,pqr,"You can manage your notification subscription by clicking on the icon

 To start receiving timely alerts, as shown below click on the Green “lock” icon next to the address bar

 Click it and Unblock the Notifications

 Close X

 Close X

 To Start receiving timely alerts please follow the below steps:

 Time Settings

 Dont send alerts during

 to

 Done

 oi-Sajith B Warrier

 Nili Perdomo is excited to join the Blues. Image: BFC Media

 Bengaluru, January 28: Indian Super League (ISL) champions Bengaluru FC have roped in Spanish winger Nili Perdomo on loan from Greek side Platanias FC.

 The 25-year-old winger replaces striker Manuel Onwu who has joined Odisha FC on loan till the end of the 2019-20 season.

 Nili becomes Blues second signing of the January transfer window after Jamaican striker Deshorn Brown.

 ISL Transfer Watch: Bengaluru FC sign Jamaicas Deshorn Brown

 Having come through the youth set up at UD Las Palmas, Nili represented the Canary Islands sides reserve team since 2013, before making his La Liga debut in the 2015-16 season. The following season he was signed by FC Barcelona for whom he appeared during the pre-season tour and a Copa Del Rey game while playing regularly with the reserve side.

 The winger then joined Segunda Division side Albacete during the first half of the 2017-18 season, before travelling abroad for the first time in his career to play for Platanias where he has been plying his trade for the past two seasons.

 Nili, who is comfortable playing on either flank was excited ahead of joining the Blues in what will be his first stint outside Europe.

 Well, Im very happy to be able to go to the best club in India, and above all to thank the coach and the club for trusting me and giving me this opportunity. Im looking forward to starting and giving joy to the fans, Ive seen many matches of our team, and I believe we have what it takes to be champions, Nili told the club website after inking the deal.

 ನೀಲಿಯಾಗಿದೆ ನನ್ನ ದಿಲ್! 🔵

 The Blues have completed the signing of Spanish winger @nili_lp7, on a deal till the end of the season. 🔥 #NewBlue #WeAreBFC #RoomForMore pic.twitter.com/ms3H5oQIIV

 Bengaluru FCs head coach Carles Cuadrat believes Nili will help the team going into the business-end of the season with the race to the top-spot heating up.

 Bengaluru FC are currently second in the ISL table with 25 points from 14 games, just two behind leaders and last years runners-up FC Goa.

 Their next ISL outing is a home fixture against Hyderabad FC at their fortress in Sree Kanteera Stadium.

 Fixtures | Results | Points Table | Special Page

 Hes a young player with a lot of potential who has come to try to help us to achieve the objectives at a crucial moment of the season. We both share same roots as he also has been playing in La Masia, and even playing with the Barcelona first team for some games, said Cuadrat.

 Nili becomes the seventh overseas professional and fourth Spaniard to join Bengaluru FC after Dimas Delgado, Juanan Gonzalez, and Albert Serran.

 (Source: BFC Media)

 Get breaking news alerts.

 Allow Notifications

 You have already subscribed

 Story first published: Tuesday, January 28, 2020, 11:45 [IST]

 Follow Us on Social

 Feb 19 2020, Wed - 01:30 AM (IST)

 Feb 19 2020, Wed - 01:30 AM (IST)

 Feb 20 2020, Thu - 01:30 AM (IST)

 Jan 30 2020, Thu - 01:15 AM (IST)

 Feb 01 2020, Sat - 06:00 PM (IST)

 Feb 01 2020, Sat - 08:30 PM (IST)

 Jan 29 2020, Wed - 07:30 PM (IST)

 Jan 30 2020, Thu - 07:30 PM (IST)

 Jan 31 2020, Fri - 07:30 PM (IST)

 Feb 01 2020, Sat - 01:00 AM (IST)

 Feb 01 2020, Sat - 08:00 PM (IST)

 Feb 01 2020, Sat - 08:00 PM (IST)

 Feb 01 2020, Sat - 05:30 PM (IST)

 Feb 01 2020, Sat - 08:30 PM (IST)

 Feb 01 2020, Sat - 11:00 PM (IST)

 Feb 01 2020, Sat - 07:30 PM (IST)

 Feb 01 2020, Sat - 10:30 PM (IST)

 Feb 02 2020, Sun - 01:15 AM (IST)

 Nov 03 2019, Sun - 12:30 AM (IST)

 Nov 03 2019, Sun - 12:30 AM (IST)

 Dec 15 2019, Sun - 07:30 PM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Jan 24 2020, Fri - 01:30 AM (IST)

 Jan 23 2020, Thu - 01:45 AM (IST)

 Jan 23 2020, Thu - 01:00 AM (IST)

 Jan 27 2020, Mon - 07:30 PM (IST)

 Jan 25 2020, Sat - 07:30 PM (IST)

 Jan 24 2020, Fri - 07:30 PM (IST)

 Oct 28 2017, Sat - 08:00 PM (IST)

 Oct 28 2017, Sat - 05:00 PM (IST)

 Oct 25 2017, Wed - 05:00 PM (IST)

 Jan 26 2020, Sun - 10:30 PM (IST)

 Jan 26 2020, Sun - 08:00 PM (IST)

 Jan 25 2020, Sat - 11:00 PM (IST)

 Jan 27 2020, Mon - 01:30 AM (IST)

 Jan 26 2020, Sun - 11:00 PM (IST)

 Jan 26 2020, Sun - 08:30 PM (IST)

 Jan 27 2020, Mon - 01:15 AM (IST)

 Jan 26 2020, Sun - 10:30 PM (IST)

 Jan 26 2020, Sun - 07:30 PM (IST)

 Jul 15 2018, Sun - 08:30 PM (IST)

 Jul 14 2018, Sat - 07:30 PM (IST)

 Jul 11 2018, Wed - 11:30 PM (IST)

 Jan 27 2020, Mon - 01:30 AM (IST)

 Jan 26 2020, Sun - 09:30 PM (IST)

 Jan 26 2020, Sun - 07:30 PM (IST)

 We use cookies to ensure that we give you the best experience on our website. This includes cookies from third party social media websites and ad networks. Such third party cookies may track your use on Mykhel sites for better rendering. Our partners use cookies to ensure we show you advertising that is relevant to you. If you continue without changing your settings, well assume that you are happy to receive all cookies on Mykhel website. However, you can change your cookie settings at any time.

",ISL Transfer Watch: Bengaluru FC sign Nili Perdomo on loan from Platanias FC,California,Kim Kardasian
1902,0,Tamil ,pqr,"You can manage your notification subscription by clicking on the icon

 To start receiving timely alerts, as shown below click on the Green “lock” icon next to the address bar

 Click it and Unblock the Notifications

 Close X

 Close X

 To Start receiving timely alerts please follow the below steps:

 Time Settings

 Dont send alerts during

 to

 Done

 lekhaka-Sudip banerjee

 Kolkata, January 28: Chelsea have been offered the chance to sign Spurs target Krzysztof Piatek if reports in Italy are to be believed.

 The Pole has become out of favour at AC Milan and has been linked with several clubs across Europe and in England as well.

 Spurs have been among the biggest suitors of the 24-year-old but Chelsea could potentially hijack their target.

 Spurs have lost their talisman Harry Kane to an injury that could keep him out for the rest of the season. And, Jose Mourinho is desperate to sign a new striker in January who could fill in for the England international. They even made a loan offer for the Polish international with an option to buy in the summer. However, it is believed that Milan are only interested in a permanent deal or a loan deal which includes an obligation to buy.

 Chelsea could capitalize on Spurs hesitation to sign Piatek and ideally it would be a better move for the striker himself. If he moves to Spurs, he could potentially become their first-choice striker for the remainder of the season but things will change when Kane returns from injury.

 On the other hand, Piatek might join Chelsea as a back-up of Tammy Abraham, but it is yet to be seen if the 22-year-old Englishman manages to maintain his form or not. Replacing Abraham is any day a less difficult job than to replace someone like Kane.

 Piatek has certainly struggled this season, but hardly any Milan player has been able to impress. The Rossoneri have endured yet another difficult campaign and it would be not fair to single out an individual player for that.

 Milan reportedly want £25m for the services of Piatek and Chelsea are in a much better position compared to Spurs to take a shot with the striker.

 Get breaking news alerts.

 Allow Notifications

 You have already subscribed

 Story first published: Tuesday, January 28, 2020, 10:34 [IST]

 Follow Us on Social

 Feb 19 2020, Wed - 01:30 AM (IST)

 Feb 19 2020, Wed - 01:30 AM (IST)

 Feb 20 2020, Thu - 01:30 AM (IST)

 Jan 30 2020, Thu - 01:15 AM (IST)

 Feb 01 2020, Sat - 06:00 PM (IST)

 Feb 01 2020, Sat - 08:30 PM (IST)

 Jan 29 2020, Wed - 07:30 PM (IST)

 Jan 30 2020, Thu - 07:30 PM (IST)

 Jan 31 2020, Fri - 07:30 PM (IST)

 Feb 01 2020, Sat - 01:00 AM (IST)

 Feb 01 2020, Sat - 08:00 PM (IST)

 Feb 01 2020, Sat - 08:00 PM (IST)

 Feb 01 2020, Sat - 05:30 PM (IST)

 Feb 01 2020, Sat - 08:30 PM (IST)

 Feb 01 2020, Sat - 11:00 PM (IST)

 Feb 01 2020, Sat - 07:30 PM (IST)

 Feb 01 2020, Sat - 10:30 PM (IST)

 Feb 02 2020, Sun - 01:15 AM (IST)

 Nov 03 2019, Sun - 12:30 AM (IST)

 Nov 03 2019, Sun - 12:30 AM (IST)

 Dec 15 2019, Sun - 07:30 PM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Dec 12 2019, Thu - 01:30 AM (IST)

 Jan 24 2020, Fri - 01:30 AM (IST)

 Jan 23 2020, Thu - 01:45 AM (IST)

 Jan 23 2020, Thu - 01:00 AM (IST)

 Jan 27 2020, Mon - 07:30 PM (IST)

 Jan 25 2020, Sat - 07:30 PM (IST)

 Jan 24 2020, Fri - 07:30 PM (IST)

 Oct 28 2017, Sat - 08:00 PM (IST)

 Oct 28 2017, Sat - 05:00 PM (IST)

 Oct 25 2017, Wed - 05:00 PM (IST)

 Jan 26 2020, Sun - 10:30 PM (IST)

 Jan 26 2020, Sun - 08:00 PM (IST)

 Jan 25 2020, Sat - 11:00 PM (IST)

 Jan 27 2020, Mon - 01:30 AM (IST)

 Jan 26 2020, Sun - 11:00 PM (IST)

 Jan 26 2020, Sun - 08:30 PM (IST)

 Jan 27 2020, Mon - 01:15 AM (IST)

 Jan 26 2020, Sun - 10:30 PM (IST)

 Jan 26 2020, Sun - 07:30 PM (IST)

 Jul 15 2018, Sun - 08:30 PM (IST)

 Jul 14 2018, Sat - 07:30 PM (IST)

 Jul 11 2018, Wed - 11:30 PM (IST)

 Jan 27 2020, Mon - 01:30 AM (IST)

 Jan 26 2020, Sun - 09:30 PM (IST)

 Jan 26 2020, Sun - 07:30 PM (IST)

 We use cookies to ensure that we give you the best experience on our website. This includes cookies from third party social media websites and ad networks. Such third party cookies may track your use on Mykhel sites for better rendering. Our partners use cookies to ensure we show you advertising that is relevant to you. If you continue without changing your settings, well assume that you are happy to receive all cookies on Mykhel website. However, you can change your cookie settings at any time.

","Chelsea offered Spurs target, should Lampard consider a move?",Manhattan,Sara Ali Khan
1903,0,English,abc,"Rajnikanth is currently in Bandipur for Bear Grylls Man vs Wild.

 After Prime Minister Narendra Modi, superstar Rajnikant is all set to be seen in Bear Grylls television show. Rajnikanth is currently in Bandipur Tiger Reserve And National Park, Karnataka with Bear Grylls.

 India Today special correspondent Nagarjun Dwarakanaths tweet gives the details of the shoot. The shoot will go on for three days in four different locations. In the video Rajnikanth and Bear Grylls will talk about Bandipur forest and nature. Currently, Rajnikanth is staying in a resort located outside Bandipur forest.

 His tweet reads, Rajinikanth & @BearGrylls are in Bandipur Forest for a shoot. Shoot will happen for next three days. 4 locations chosen, Permission given by Dept. Theyll talk about bandipur and nature. Bear gryls reached gundlupet town at 930pm last night. Rajini is in resort outside bandipur.

 Last year, Prime Minister Narendra Modi was seen in a never-seen-before avatar with Bear Grylls on his show Man vs Wild on Discovery Channel. The special episode was shot in Indias Jim Corbett National Park in Uttarakhand.

 Bear Grylls will be back on National Geographic with the latest edition of Running Wild With Bear Grylls which will feature a lot of Hlolywood celebrities. The list includes Channing Tatum, Brie Larson, Joel McHale, Cara Delevingne, Rob Riggle, Armie Hammer and Dave Bautista, who will be seen channelling their inner steel to take on adventurous challenges in the remote wilderness.

 Get real-time alerts and all the

 on your phone with the all-new India Today app. Download from

",Rajnikanth shoots with Bear Grylls in Bandipur forest,New York,Sara Ali Khan
1904,0,Tamil ,abc,"Bachchan Pandey new look will only leave you with more questions.

 The last time Akshay had shared a look from his upcoming film, he had his fans enquiring about the film and its plot and this time too, he wants you to think hard. Ripped body, multiple gold chains around his neck, a red-maroon bandana style cloth wrapped around his head and his glaring into the camera -- Akshays new look is all about power and anger. We wonder at what! Also, interestingly, his character from the film has what looks like partial visibility in one eye.

 See the poster:

 With the new date, the actor also shared a new release date for Bachchan Pandey, on the special request of Aamir Khan, with whom his film was clashing. Bachchan Pandey will now release on January 22, 2021 instead of Christmas 2020. Thats when Aamir Khans Laal Singh Chaddha will release.

 Aamir Khan wrote a sweet message on Twitter for Akshay as he thanked the team of Bachchan Pandey for moving the film. He wrote, “Sometimes all it takes is one conversation. Thank you to my friends @akshaykumar & Sajid Nadiadwala for their warm gesture of moving the release date of their film Bachchan Pandey at my request. I wish them the very best for their film. Looking forward to it. Love. a.”

 Also see: Grammys 2020 red carpet: Priyanka Chopra brings oomph factor, Lizzo dazzles in white

 To this, Akshay replied, Anytime @aamir_khan, we’re all friends here Presenting - new look, new release date. Coming on 22nd January, 2021. In and as #BachchanPandey! #SajidNadiadwala @farhad_samji @kritisanon.”

 Bachchan Pandey is helmed by Farhad Samji and features Kriti Sanon.

 Meanwhile, Laal Singh Chaddha is the official Hindi remake of Hollywood film Forrest Gump. The film will star Aamir and Kareena Kapoor in lead roles.

",Akshay Kumar releases Bachchan Pandey new look as he shifts films date for Aamir Khan,Boston,Kanye West
1905,0,English,xyz,"Rhea Chakraborty says she is fond of working towards her shared goals with Sushant Singh Rajput.

 Rhea Chakraborty and Sushant Singh Rajput have been making the headlines for over a year now. From being spotted at exotic vacays together to making public appearances in the town, Rhea and Sushant have been painting the town red. While the fans wonder whats cooking between them, the duo has never spilled beans on their much-speculated relationship. Recently Rhea shared an adorable post on Sushants birthday and the fans couldnt stop gushing, thinking that she finally made their relationship Instagram official. However, Rhea denied the news.

 Rhea and Sushant have been good friends for many years. The two share a few shared goals and the actress is fond of working towards them, she told Hindustan Times in an interview. They are soon to start an NGO together and have certain destinations to tick off their bucket list. Addressing her link-up rumours with Sushant Singh Rajput, Rhea stated that she wouldnt want to disclose if theres anything else between them at the moment. It is rumoured that the two have decided to keep their love affair under wraps.

 While Sushant has featured in many big-ticket films, Rhea hasnt had any Bollywood biggies yet. However, the actress seems to have a lot of plans for 2020. Rhea will soon be seen sharing the screen with Amitabh Bachchan and Emraan Hashmi in Chehre which is slated for April 24, 2020 release. She will also be opening a gym with a friend and starting an NGO for the education of the underprivileged children, with Sushant.

 Also Read: Did Sushant Singh Rajput make his relationship with Rhea Chakraborty official? Find out

",Rhea Chakraborty on her link up rumours with Sushant Singh Rajput: This isn’t something I want to disclose yet,Manhattan,Sara Ali Khan
1906,0,Tamil ,pqr,"Ayushmann Khurranas recent post grabs hilarious comments from actress Taapsee Pannu and filmmaker Ekta Kapoor which will leave you in splits.

 Ayushmann Khurrana ended 2019 on a great note and started 2020 on a high note. The actor has created a strong buzz since the trailer of his upcoming film Shubh Mangal Zyada Saavdhan was released. The movies trailer has been winning the hearts of the viewers.  From the Vicky Donor star’s nose piercing to his much talked about lip lock with co-star Jitendra Kumar and the intriguing storyline revolving around the LGBTQ community, everything about the movie has piqued the audience’s interest in Shubh Mangal Zyada Saavdhan.

 Ayushmann is quite active on social media. Besides the stunning looks that he posts, the actor is known for writing hilarious captions on his photos. Recently, Ayushmann posted a photo in which he is posing with a badminton racket. The Bala actor is looking suave donning a green and white jacket with white pants. Ayushmann has paired his look with his swag and yellow coloured glares and shoes. More than Ayushmanns look whats more interesting is the caption that he has written. He wrote, Dhal gaya din ho gayi shaam.” Styled and clicked by @ishabhansali Make up by @hinaldattani Hair by @mohdjaved7639 of @aalimhakim.

 As soon as the Andhadhun actor posted the picture, Taapsee Pannu commented, Wanna join my team Khurraaaannnnaaaa Saab?. Not only her even filmmaker Ekta Kapoor commented, Abhi abhi to aye ho abhi abhi jaaanaaa hai *tak*. Recently, Taapsee had shared a few pictures with Ayushmann which dropped hints about the two collaborating for a project.

 Talking about Shubh Mangal Zyada Saavdhan, helmed by Hitesh Kewalya and bankrolled by Aanand L. Rai and Bhushan Kumar, the movie is slated for February 21, 2020. Besides Ayushmann Khurrana and Jitendra Kumar playing the homosexual pair, the film also stars Neena Gupta, Gajraj Rao, Maanvi Gagroo and Manurishi Chaddha while Bhumi Pednekar makes a guest appearance.

 Also Read: Taapsee Pannu collaborates with Ayushmann Khurrana for her next project; Shares selfie from the sets

",Ayushmann Khurrana looks suave as he poses with a badminton racket; Taapsee Pannu leaves a hilarious comment,Hyderabad,Sara Ali Khan
1907,0,Hindi,abc,"Disha Patani has been juggling between Goa and Mumbai amidst the shooting of Radhe: Your Most Wanted Bhai with Salman Khan and Malang promotions. Here’s how the actress is trying to keep up with her commitments.

 Salman Khan had announced Radhe: Your Most Wanted Bhai last year in November along with the cast which included Disha Patani as the leading lady. Soon after, shoot for Radhe had begun and often Disha would share photos from the sets while getting ready for her shot. Amidst this, Disha was also gearing up for promotions of Malang with Aditya Roy Kapur. Over the past few days, Radhe’s shoot has been going on in Goa where Disha and Salman have been shooting.

 However, amidst Radhe shoot, Disha wanted to be there for Malang promotions and for it, she planned on returning with Salman to Mumbai when he came to shoot for Bigg Boss 13. As per a report in Deccan Chronicle, Disha has been juggling between Radhe’s shoot with Salman and Malang promotions with Aditya in Mumbai. The Malang actress has been promoting Malang in Mumbai when Salman is also in Mumbai and before the Khan heads back to Goa, she manages to make it to the shoot.

 (Also Read: Malang actor Disha Patani REVEALS why she agreed to do Salman Khan starrer Radhe: Your Most Wanted Bhai)

 As per a source that told the daily, “Disha was keen to be in Mumbai and promote her film and planned her promotions when Salman was not there in Goa and had to return to Mumbai for his TV show. So, Disha too came in to do her promotions on shows like Indian Idol, apart from other media interactions. She obviously reached back at the shoot on time for Salman’s return, so that the shoot did not suffer.” Meanwhile, the report further stated that Radhe’s shoot is taking place as per the schedule and despite the extension of Bigg Boss 13 causing a delay, the shoot will be wrapped by apparently by February 21.

 On Tuesday morning, Salman jetted off to Goa to shoot for Radhe with Randeep Hooda. A day back, Randeep had shared a photo of heading to Goa for shoot. The report also stated that soon Salman, Disha and other cast members will be heading to Bangkok to shoot scenes for Radhe. Directed by Prabhudheva, Radhe: Your Most Wanted Bhai also stars Jackie Shroff and South star Bharath Niwas. It is slated to release on Eid 2020. On the other hand, Disha’s Malang is slated to hit the screens on February 7, 2020.

",Here’s how Disha Patani is managing shooting with Salman Khan for Radhe in Goa and promoting Malang in Mumbai,Hyderabad,Balwant Singh
